location_id,name,state,district,locality,category,section,description,known_for,latitude,longitude,best_season,difficulty,popularity_tier,primary_source,photo_source_url,info_source_url,verification_status,last_verified,record_status
IN-00001,Trimbakeshwar Jyotirlinga,Maharashtra,Nashik,,Jyotirlinga,JYOTIRLINGA,,One of the twelve Jyotirlinga pilgrimage sites of Shiva; special spiritual heritage destination.,,,,,ICONIC,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00366,Dikrut Waterfall,Assam,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Assam; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00367,Bheloghat Waterfall,Assam,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Assam; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00368,Bendao Baiglai Waterfall,Assam,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Assam; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00369,Haflong Lake,Assam,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Assam; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00370,Majuli river island landscape,Assam,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Assam; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00371,Karbi Anglong hills,Assam,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Assam; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00372,Kakolat Falls,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00373,Karkat Waterfall,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00374,Telhar Kund,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00375,Dhua Kund,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00376,Manjhar Kund,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00377,Valmiki National Park,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00378,Vikramshila Gangetic Dolphin Sanctuary,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00379,Kaimur Wildlife Sanctuary,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00380,Rajgir hills,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00381,Rajgir Nature Safari,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00382,Kanwar Lake,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00383,Gogabill Lake,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00384,Sanjay Gandhi Biological Park,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00385,Ganga riverfront Patna,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00386,Sone river valley,Bihar,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Bihar; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00387,Chitrakote Falls,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00388,Tirathgarh Falls,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00389,Amritdhara Falls,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00390,Tamda Ghumar Falls,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00391,Mendri Ghumar Falls,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00392,Kanger Valley National Park,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00393,Indravati National Park,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00394,Guru Ghasidas National Park,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00395,Achanakmar Wildlife Sanctuary,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00396,Barnawapara Wildlife Sanctuary,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00397,Udanti-Sitanadi Tiger Reserve,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00398,Bhoramdeo forest landscape,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00399,Mainpat,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00400,Chirmiri hills,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00401,Amarkantak approach,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00402,Danteshwari river landscape,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00403,Kotumsar Cave,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00404,Kailash Cave,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00405,Kutumsar caves,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00406,Tirathgarh valley,Chhattisgarh,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Chhattisgarh; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00407,Dudhsagar Falls,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00408,Arvalem Falls,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00409,Kesarval Falls,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00410,Tamdi Surla Falls,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00411,Netravali Wildlife Sanctuary,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00412,Mollem National Park,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00413,Cotigao Wildlife Sanctuary,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00414,Bhagwan Mahavir Wildlife Sanctuary,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00415,Salim Ali Bird Sanctuary,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00416,Palolem Beach,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00417,Agonda Beach,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00418,Baga Beach,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00419,Calangute Beach,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00420,Anjuna Beach,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00421,Vagator Beach,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00422,Cola Beach,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00423,Butterfly Beach,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00424,Butterfly Conservatory,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00425,Divar island wetlands,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00426,Chorla Ghat,Goa,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Goa; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00427,Gir National Park,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00428,Little Rann of Kutch,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00429,Great Rann of Kutch,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00430,Girnar hills,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00431,Saputara,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00432,Wilson Hills,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00433,Polo Forest,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00434,Marine National Park,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00435,Narara Reef,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00436,Nalsarovar Bird Sanctuary,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00437,Thol Lake,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00438,Hingolgadh Nature Education Sanctuary,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,RENOWNED,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-00439,Jambughoda Wildlife Sanctuary,Gujarat,,,NATURE,INDIA_NATURE,,Famous or notable nature destination associated with Gujarat; included as a draft nature discovery candidate.,,,,,NOTABLE,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
